Time - Plot 0,Amplitude - Plot 0,Time - vactual,Amplitude - vactual
548,-0.171365,548,-0.288445
549,-0.171038,549,-0.287718
550,-0.170706,550,-0.286929
551,-0.170369,551,-0.286079
552,-0.170027,552,-0.285166
553,-0.169679,553,-0.284188
554,-0.169325,554,-0.283144
555,-0.168965,555,-0.297863
556,-0.169072,556,-0.296655
557,-0.16864,557,-0.295379
558,-0.168187,558,-0.278206
559,-0.167251,559,-0.276822
560,-0.166845,560,-0.275366
561,-0.166455,561,-0.273837
562,-0.166072,562,-0.272234
563,-0.165689,563,-0.270554
564,-0.165301,564,-0.268798
565,-0.164907,565,-0.266963
566,-0.164504,566,-0.265049
567,-0.164091,567,-0.278882
568,-0.164141,568,-0.276775
569,-0.163647,569,-0.274586
570,-0.163129,570,-0.272315
571,-0.162598,571,-0.285788
572,-0.162534,572,-0.283319
573,-0.161936,573,-0.280765
574,-0.161326,574,-0.278126
575,-0.160715,575,-0.2754
576,-0.160111,576,-0.272588
577,-0.159516,577,-0.285514
578,-0.159405,578,-0.282493
579,-0.158772,579,-0.279382
580,-0.158133,580,-0.276181
581,-0.157499,581,-0.272887
582,-0.156872,582,-0.285328
583,-0.156729,583,-0.281816
584,-0.156064,584,-0.27821
585,-0.155393,585,-0.274508
586,-0.154727,586,-0.286538
587,-0.154543,587,-0.266783
588,-0.153364,588,-0.278617
589,-0.153188,589,-0.274492
590,-0.152499,590,-0.270267
591,-0.151811,591,-0.26594
592,-0.15113,592,-0.26151
593,-0.150458,593,-0.256977
594,-0.149796,594,-0.268166
595,-0.149616,595,-0.26339
596,-0.148911,596,-0.258508
597,-0.148197,597,-0.253517
598,-0.147483,598,-0.248418
599,-0.146775,599,-0.259037
600,-0.146546,600,-0.253686
601,-0.145793,601,-0.264052
602,-0.145506,602,-0.258447
603,-0.144688,603,-0.25273
604,-0.143864,604,-0.262727
605,-0.143519,605,-0.256752
606,-0.142655,606,-0.26649
607,-0.142268,607,-0.276084
608,-0.141834,608,-0.269703
609,-0.140873,609,-0.263207
610,-0.139915,610,-0.272424
611,-0.139452,611,-0.265665
612,-0.138484,612,-0.258788
613,-0.137536,613,-0.267621
614,-0.137088,614,-0.260477
615,-0.13614,615,-0.269041
616,-0.135682,616,-0.261625
617,-0.134717,617,-0.269916
618,-0.134239,618,-0.262226
619,-0.133252,619,-0.270241
620,-0.132753,620,-0.262274
621,-0.131746,621,-0.254183
622,-0.130755,622,-0.261796
